transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,transaction_location,device_type,previous_transactions_count,is_fraud
T004383,C3462,83.48,deposit,2025-01-27 01:57:24,Washington,POS,6,0
T004384,C2960,210.4,payment,2025-01-27 08:55:30,Texas,desktop,29,0
T004385,C4565,81.62,withdrawal,2025-01-10 09:44:31,Georgia,POS,17,1
T004386,C3794,321.37,withdrawal,2025-01-21 13:39:12,Florida,ATM,15,0
T004387,C4587,4.99,transfer,2025-01-25 20:43:41,California,POS,12,0
T004388,C4956,10.31,transfer,2025-01-16 18:53:50,Washington,mobile,32,0
T004389,C7375,4.51,payment,2025-01-21 18:27:19,California,desktop,6,0
T004390,C2277,20.49,payment,2025-01-06 02:47:23,Texas,desktop,29,0
T004391,C6979,77.93,payment,2025-01-14 05:53:14,Georgia,POS,10,0
T004392,C5099,103.73,withdrawal,2025-01-10 22:59:01,Georgia,ATM,5,0
T004393,C8863,4.67,withdrawal,2025-01-26 17:11:01,California,desktop,20,0
T004394,C9945,291.82,deposit,2025-01-27 01:34:00,Illinois,ATM,31,0
T004395,C6113,184.62,deposit,2025-01-27 02:41:54,Florida,ATM,4,0
T004396,C8804,35.18,payment,2025-01-04 21:53:36,California,mobile,41,0
T004397,C5999,8.03,payment,2025-01-29 00:10:40,Florida,desktop,28,0
T004398,C8639,18.62,transfer,2025-01-19 09:43:00,New York,POS,34,0
T004399,C2323,13.58,withdrawal,2025-01-03 10:35:38,Florida,ATM,46,0
T004400,C4970,13.16,payment,2025-01-12 19:11:33,Texas,desktop,11,0
T004401,C3803,73.1,withdrawal,2025-01-02 06:43:06,Illinois,desktop,36,0
T004402,C3554,28.22,payment,2025-01-09 11:04:24,Washington,ATM,45,0
T004403,C8795,44.34,deposit,2025-01-16 20:11:33,California,POS,43,0
T004404,C3105,455.69,payment,2025-01-24 09:34:30,Washington,desktop,21,0
T004405,C8034,115.3,deposit,2025-01-05 09:03:43,Illinois,desktop,10,0
T004406,C4693,297.56,transfer,2025-01-24 08:45:05,Florida,POS,22,0
T004407,C2918,15.38,transfer,2025-01-10 21:03:07,California,ATM,44,0
T004408,C4916,48.15,transfer,2025-01-05 03:12:16,Illinois,ATM,9,0
T004409,C8429,80.91,payment,2025-01-14 02:21:13,Texas,ATM,41,0
T004410,C4656,7.99,transfer,2025-01-27 10:52:57,New York,ATM,23,0
T004411,C5614,0.42,payment,2025-01-24 09:06:40,Georgia,POS,45,0
T004412,C8307,111.0,withdrawal,2025-01-11 16:40:07,New York,mobile,15,0
T004413,C6867,102.67,deposit,2025-01-25 11:52:57,Texas,POS,11,0
T004414,C7061,52.9,withdrawal,2025-01-03 10:12:33,Washington,POS,49,0
T004415,C6722,67.26,payment,2025-01-06 03:36:47,New York,ATM,31,0
T004416,C2205,53.69,transfer,2025-01-28 12:02:15,Texas,desktop,23,0
T004417,C1607,2.43,deposit,2025-01-08 19:09:18,Florida,POS,3,0
T004418,C8168,40.85,transfer,2025-01-08 20:26:22,Washington,ATM,41,0
T004419,C4907,19.49,withdrawal,2025-01-11 19:12:35,Washington,desktop,32,0
T004420,C1173,10.36,payment,2025-01-29 22:52:05,Georgia,POS,17,0
T004421,C5061,314.01,deposit,2025-01-28 19:16:46,Texas,mobile,46,0
T004422,C2629,91.47,deposit,2025-01-14 02:02:40,New York,mobile,16,0
T004423,C9705,130.44,payment,2025-01-26 05:24:27,Georgia,ATM,20,0
T004424,C6419,37.89,payment,2025-01-20 22:05:54,Georgia,desktop,0,0
T004425,C2010,49.95,deposit,2025-01-03 02:43:13,Florida,desktop,45,0
T004426,C8781,27.04,withdrawal,2025-01-27 00:20:58,Washington,ATM,43,0
T004427,C2820,10.2,withdrawal,2025-01-12 13:38:18,Texas,ATM,24,0
T004428,C2461,19.73,transfer,2025-01-21 17:26:02,Texas,desktop,30,0
T004429,C6597,159.71,deposit,2025-01-14 22:06:25,Georgia,mobile,42,0
T004430,C9844,113.18,payment,2025-01-13 22:40:14,Washington,mobile,19,0
T004431,C8748,79.17,payment,2025-01-04 03:10:11,Washington,POS,25,0
T004432,C1749,64.45,payment,2025-01-25 04:43:19,Florida,POS,18,0
T004433,C4968,255.66,payment,2025-01-07 06:16:35,Washington,desktop,29,0
T004434,C4179,7.55,deposit,2025-01-02 09:42:31,California,mobile,24,0
T004435,C4949,32.93,withdrawal,2025-01-28 21:40:50,New York,POS,35,0
T004436,C4563,43.07,transfer,2025-01-29 14:44:57,Washington,mobile,48,0
T004437,C3255,152.52,withdrawal,2025-01-21 01:51:19,California,mobile,17,0
T004438,C2297,489.48,transfer,2025-01-10 10:39:15,Florida,desktop,3,0
T004439,C9296,27.53,payment,2025-01-17 15:51:57,Florida,mobile,26,0
T004440,C7100,207.39,payment,2025-01-25 11:49:07,Illinois,desktop,32,0
T004441,C3486,177.56,deposit,2025-01-18 06:58:36,Illinois,POS,5,0
T004442,C5569,25.45,payment,2025-01-20 14:31:33,Florida,ATM,6,0
T004443,C3530,50.97,deposit,2025-01-02 16:51:17,Illinois,mobile,0,0
T004444,C6238,52.71,deposit,2025-01-23 13:23:54,Texas,ATM,37,0
T004445,C5987,382.68,deposit,2025-01-20 23:19:11,California,ATM,34,0
T004446,C5555,19.95,payment,2025-01-08 03:53:15,Florida,desktop,22,0
T004447,C4330,160.52,payment,2025-01-09 12:10:46,Texas,mobile,15,0
T004448,C9363,40.68,withdrawal,2025-01-16 09:46:09,New York,mobile,33,0
T004449,C4308,131.26,transfer,2025-01-15 15:55:10,New York,POS,33,0
T004450,C2401,54.47,withdrawal,2025-01-08 19:03:40,Illinois,ATM,30,0
T004451,C2761,86.36,payment,2025-01-29 10:22:45,Illinois,ATM,42,0
T004452,C5446,178.74,transfer,2025-01-01 18:14:42,Texas,desktop,30,0
T004453,C3910,163.05,deposit,2025-01-07 11:15:44,New York,mobile,10,0
T004454,C7089,201.31,transfer,2025-01-03 19:52:20,Washington,mobile,7,0
T004455,C9657,6.15,deposit,2025-01-01 22:04:34,Florida,ATM,23,0
T004456,C5682,117.78,payment,2025-01-20 14:51:37,Washington,POS,22,0
T004457,C3929,15.08,transfer,2025-01-30 11:01:12,California,ATM,31,0
T004458,C7609,53.75,deposit,2025-01-05 02:26:18,Georgia,mobile,14,0
T004459,C5457,79.54,withdrawal,2025-01-10 12:17:44,Illinois,desktop,27,0
T004460,C5509,51.54,withdrawal,2025-01-27 07:31:35,Texas,desktop,19,0
T004461,C4686,73.32,deposit,2025-01-28 03:49:01,Washington,desktop,13,0
T004462,C3751,566.25,withdrawal,2025-01-17 04:44:06,Illinois,mobile,25,0
T004463,C4397,14.53,withdrawal,2025-01-11 22:02:37,Texas,mobile,49,0
T004464,C7964,112.53,transfer,2025-01-06 17:47:30,New York,desktop,36,0
T004465,C2838,50.42,withdrawal,2025-01-16 19:28:07,Illinois,mobile,1,0
T004466,C9053,14.27,transfer,2025-01-25 12:26:19,Georgia,POS,33,0
T004467,C6001,17.29,payment,2025-01-16 06:47:41,Washington,desktop,33,0
T004468,C7498,298.13,withdrawal,2025-01-24 03:59:14,Texas,POS,33,0
T004469,C8214,211.69,payment,2025-01-07 06:40:53,Texas,POS,8,0
T004470,C5081,237.56,withdrawal,2025-01-07 07:27:18,Washington,mobile,43,0
T004471,C2186,477.16,deposit,2025-01-28 21:58:17,Georgia,mobile,49,0
T004472,C4581,23.36,deposit,2025-01-05 05:37:38,Illinois,desktop,2,0
T004473,C8563,43.92,payment,2025-01-08 03:51:39,California,mobile,29,0
T004474,C2670,110.63,payment,2025-01-30 20:09:46,Florida,POS,18,0
T004475,C5663,66.13,payment,2025-01-19 10:22:14,Georgia,mobile,30,0
T004476,C8524,54.2,deposit,2025-01-27 19:11:57,New York,desktop,15,0
T004477,C1850,44.29,payment,2025-01-09 04:49:19,Washington,ATM,42,0
T004478,C7955,90.09,deposit,2025-01-11 03:10:59,Georgia,ATM,23,0
T004479,C6682,85.71,payment,2025-01-23 06:10:38,Washington,mobile,14,0
T004480,C9646,17.61,transfer,2025-01-05 17:18:29,Illinois,ATM,21,0
T004481,C6693,63.82,transfer,2025-01-22 19:48:57,Illinois,POS,31,0
T004482,C7386,80.63,withdrawal,2025-01-09 11:40:27,California,ATM,10,1
T004483,C3088,84.46,transfer,2025-01-03 11:54:50,New York,ATM,28,0
T004484,C1955,23.59,payment,2025-01-26 07:09:42,Illinois,POS,41,0
T004485,C9926,135.58,transfer,2025-01-09 08:21:54,California,desktop,23,0
T004486,C6828,2.55,transfer,2025-01-22 21:22:24,Washington,ATM,18,0
T004487,C7891,43.82,payment,2025-01-22 12:59:30,Florida,ATM,4,0
T004488,C7406,151.51,transfer,2025-01-11 21:54:42,Texas,ATM,45,1
T004489,C8116,82.99,payment,2025-01-11 03:39:55,Florida,desktop,40,0
T004490,C5421,30.27,transfer,2025-01-15 14:43:50,Florida,mobile,37,0
T004491,C3355,118.73,payment,2025-01-08 06:55:07,Florida,mobile,0,0
T004492,C6666,83.79,deposit,2025-01-07 11:27:37,Florida,desktop,29,0
T004493,C9230,159.08,deposit,2025-01-06 04:19:28,Texas,POS,11,0
T004494,C6677,132.81,withdrawal,2025-01-18 18:09:46,Washington,mobile,45,0
T004495,C2523,94.19,transfer,2025-01-21 02:58:45,New York,desktop,3,0
T004496,C8965,66.98,withdrawal,2025-01-27 11:27:39,New York,desktop,14,0
T004497,C2417,14.29,payment,2025-01-17 00:09:56,Washington,POS,16,0
T004498,C8423,30.29,deposit,2025-01-17 05:24:57,California,desktop,11,0
T004499,C9189,54.32,payment,2025-01-22 11:02:52,California,mobile,0,0
T004500,C6770,91.45,withdrawal,2025-01-14 20:30:31,Illinois,mobile,12,0
T004501,C3314,72.09,payment,2025-01-24 11:46:59,Florida,desktop,29,0
T004502,C6549,33.99,payment,2025-01-17 00:26:51,Florida,desktop,9,0
T004503,C9257,0.65,payment,2025-01-04 09:28:33,Texas,POS,35,0
T004504,C8619,68.57,payment,2025-01-09 04:54:22,Florida,POS,5,0
T004505,C4036,33.63,deposit,2025-01-10 06:07:31,Texas,ATM,8,0
T004506,C3362,132.65,payment,2025-01-03 08:43:49,Illinois,desktop,49,0
T004507,C1832,2.42,payment,2025-01-08 07:46:58,Georgia,ATM,1,0
T004508,C9673,87.91,deposit,2025-01-13 14:24:54,California,ATM,5,0
T004509,C4535,283.83,payment,2025-01-30 16:24:23,California,ATM,10,0
T004510,C1710,19.17,payment,2025-01-02 15:20:05,Illinois,ATM,25,0
T004511,C5067,63.8,withdrawal,2025-01-06 00:11:12,Illinois,mobile,27,0
T004512,C3083,9.59,deposit,2025-01-09 05:40:24,Washington,POS,12,0
T004513,C3150,98.26,transfer,2025-01-02 10:14:20,Florida,desktop,37,0
T004514,C8195,79.97,payment,2025-01-24 12:52:44,California,POS,11,0
T004515,C7069,52.32,withdrawal,2025-01-19 08:18:32,New York,POS,18,0
T004516,C1318,73.68,deposit,2025-01-16 13:49:34,Illinois,POS,17,0
T004517,C9292,226.89,payment,2025-01-06 04:02:23,California,POS,18,0
T004518,C2660,21.85,transfer,2025-01-13 11:21:17,California,POS,27,0
T004519,C3650,2.28,payment,2025-01-26 18:23:39,Texas,POS,11,0
T004520,C6821,197.81,withdrawal,2025-01-09 10:06:59,Georgia,mobile,31,0
T004521,C9337,86.07,deposit,2025-01-12 16:55:21,California,POS,12,0
T004522,C3344,221.33,withdrawal,2025-01-18 23:26:34,Illinois,desktop,22,0
T004523,C4204,90.87,deposit,2025-01-11 20:36:07,Georgia,desktop,35,0
T004524,C3609,166.16,transfer,2025-01-03 17:03:57,Georgia,ATM,29,0
T004525,C8044,56.15,payment,2025-01-16 07:53:38,Florida,ATM,21,0
T004526,C7048,138.57,withdrawal,2025-01-01 17:36:09,California,POS,37,0
T004527,C7559,244.23,transfer,2025-01-24 13:53:05,New York,ATM,44,0
T004528,C2410,84.89,transfer,2025-01-09 11:08:41,Illinois,ATM,41,0
T004529,C3608,19.94,payment,2025-01-19 22:34:47,Florida,POS,2,0
T004530,C2075,31.31,withdrawal,2025-01-23 20:41:44,Washington,ATM,8,0
T004531,C3013,22.15,payment,2025-01-13 14:54:17,Florida,desktop,14,0
T004532,C4711,28.35,payment,2025-01-23 03:54:45,Illinois,POS,29,0
T004533,C4208,36.59,deposit,2025-01-01 22:12:23,Washington,desktop,25,0
T004534,C4637,81.0,deposit,2025-01-19 05:28:35,Florida,desktop,29,0
T004535,C8767,88.67,payment,2025-01-28 02:11:44,New York,mobile,4,0
T004536,C2064,55.6,deposit,2025-01-19 11:15:48,California,mobile,30,0
T004537,C8466,95.56,withdrawal,2025-01-18 13:44:23,Illinois,ATM,21,0
T004538,C4632,8.51,deposit,2025-01-01 16:11:06,California,desktop,40,0
T004539,C7125,9.19,transfer,2025-01-03 22:37:54,California,ATM,14,0
T004540,C6099,18.85,payment,2025-01-15 02:35:21,Florida,POS,44,0
T004541,C7829,73.0,payment,2025-01-21 05:38:28,Illinois,desktop,34,0
T004542,C8181,24.08,withdrawal,2025-01-19 04:33:04,California,ATM,18,0
T004543,C9453,33.31,payment,2025-01-21 20:44:26,Texas,desktop,33,0
T004544,C7313,51.13,deposit,2025-01-02 03:01:09,New York,ATM,17,0
T004545,C7113,167.06,transfer,2025-01-10 07:11:36,Washington,POS,13,0
T004546,C9127,1.4,payment,2025-01-08 20:28:09,Florida,mobile,21,1
T004547,C5174,104.8,deposit,2025-01-11 01:07:02,Illinois,desktop,23,0
T004548,C8085,110.53,transfer,2025-01-26 17:19:33,Illinois,ATM,12,0
T004549,C3715,160.27,payment,2025-01-15 23:37:47,Florida,mobile,7,0
T004550,C5194,269.94,payment,2025-01-29 10:34:13,California,POS,41,0
T004551,C8583,2.03,payment,2025-01-27 19:46:54,Florida,mobile,1,0
T004552,C9835,16.7,transfer,2025-01-11 19:46:36,Georgia,POS,41,0
T004553,C8278,217.31,payment,2025-01-28 11:05:20,Illinois,ATM,26,0
T004554,C5236,61.34,payment,2025-01-27 13:45:07,Texas,POS,33,0
T004555,C9178,83.15,deposit,2025-01-07 06:20:10,Georgia,mobile,28,0
T004556,C8231,108.78,deposit,2025-01-26 09:25:35,California,ATM,25,0
T004557,C8289,113.65,deposit,2025-01-29 20:10:46,Washington,ATM,22,0
T004558,C4328,268.44,deposit,2025-01-26 15:52:21,Florida,desktop,35,0
T004559,C6907,579.24,payment,2025-01-07 19:55:09,Illinois,ATM,8,0
T004560,C1012,127.35,transfer,2025-01-18 01:46:27,Washington,ATM,20,0
T004561,C2219,33.86,payment,2025-01-13 16:18:52,Illinois,ATM,41,0
T004562,C2273,211.82,withdrawal,2025-01-20 15:05:14,Illinois,desktop,35,0
T004563,C9019,5.05,transfer,2025-01-07 05:07:44,Texas,POS,2,0
T004564,C7863,26.28,withdrawal,2025-01-24 20:09:08,California,mobile,6,0
T004565,C7155,227.68,payment,2025-01-15 18:31:51,Florida,ATM,22,0
T004566,C9332,29.6,transfer,2025-01-22 23:40:57,California,mobile,31,0
T004567,C1546,24.93,transfer,2025-01-27 11:25:35,Illinois,mobile,22,0
T004568,C6978,14.86,deposit,2025-01-13 17:17:13,Texas,ATM,15,0
T004569,C9383,195.98,payment,2025-01-17 23:46:45,Washington,mobile,4,0
T004570,C2656,69.33,withdrawal,2025-01-17 03:47:35,Georgia,POS,12,0
T004571,C8203,112.36,transfer,2025-01-25 02:56:37,Texas,mobile,9,0
T004572,C3468,27.32,transfer,2025-01-19 14:39:55,Illinois,mobile,1,0
T004573,C6147,141.9,deposit,2025-01-14 03:12:32,California,desktop,15,0
T004574,C5078,142.71,transfer,2025-01-23 22:14:00,Washington,POS,0,0
T004575,C6867,37.48,deposit,2025-01-10 23:31:21,California,mobile,5,0
T004576,C2888,52.88,transfer,2025-01-19 21:29:56,Texas,ATM,18,0
T004577,C1896,23.53,transfer,2025-01-12 21:54:13,Washington,mobile,32,0
T004578,C1252,375.34,payment,2025-01-23 19:15:50,New York,ATM,27,0
T004579,C8264,103.73,transfer,2025-01-10 23:01:03,Texas,POS,4,0
T004580,C1090,272.64,deposit,2025-01-18 06:50:11,Washington,POS,11,0
T004581,C7218,36.15,deposit,2025-01-05 15:36:20,Texas,desktop,29,0
T004582,C8742,152.28,deposit,2025-01-16 10:27:20,Florida,ATM,16,0
T004583,C2520,145.18,withdrawal,2025-01-09 07:43:14,Texas,ATM,18,0
T004584,C6821,117.65,transfer,2025-01-25 19:33:15,Georgia,POS,39,0
T004585,C7607,337.08,payment,2025-01-15 14:08:48,New York,ATM,41,0
T004586,C1838,50.01,payment,2025-01-14 13:17:05,Washington,ATM,24,0
T004587,C3008,14.01,withdrawal,2025-01-17 04:48:52,Washington,mobile,34,0
T004588,C1847,111.39,transfer,2025-01-11 14:45:14,Texas,desktop,8,0
T004589,C7595,130.68,deposit,2025-01-18 16:52:53,California,mobile,31,0
T004590,C6428,85.58,withdrawal,2025-01-02 12:10:23,Florida,POS,38,0
T004591,C8023,23.17,withdrawal,2025-01-29 14:36:15,Georgia,ATM,37,0
T004592,C9595,70.21,deposit,2025-01-28 05:13:44,Florida,ATM,14,0
T004593,C7115,37.42,withdrawal,2025-01-26 12:45:53,Texas,POS,44,0
T004594,C2458,55.77,withdrawal,2025-01-07 13:52:37,Florida,ATM,45,0
T004595,C9770,103.63,deposit,2025-01-17 09:07:42,Florida,POS,36,0
T004596,C7380,136.73,transfer,2025-01-11 13:07:54,Texas,desktop,25,0
T004597,C7157,26.43,payment,2025-01-07 22:04:11,New York,ATM,30,0
T004598,C2783,51.97,payment,2025-01-26 18:29:46,Washington,mobile,29,0
T004599,C1969,31.36,deposit,2025-01-03 19:13:36,Texas,mobile,1,0
T004600,C7342,22.14,deposit,2025-01-19 15:29:19,California,desktop,6,0
T004601,C4264,152.96,transfer,2025-01-26 21:54:11,Illinois,POS,29,0
T004602,C8655,239.97,withdrawal,2025-01-03 03:27:49,New York,ATM,32,0
T004603,C4043,46.24,transfer,2025-01-21 00:25:21,Texas,ATM,47,0
T004604,C5876,139.14,withdrawal,2025-01-14 17:23:07,New York,mobile,38,0
T004605,C9527,227.3,withdrawal,2025-01-30 13:05:44,Illinois,POS,46,0
T004606,C9715,187.16,transfer,2025-01-10 01:58:47,Florida,POS,37,0
T004607,C6905,20.19,deposit,2025-01-21 16:13:47,Florida,ATM,19,0
T004608,C9704,313.02,deposit,2025-01-25 20:48:05,Illinois,ATM,18,0
T004609,C5996,47.27,transfer,2025-01-23 12:48:44,Florida,mobile,8,0
T004610,C4531,41.44,withdrawal,2025-01-06 06:17:02,New York,POS,21,0
T004611,C2909,6.45,withdrawal,2025-01-10 10:05:06,Florida,ATM,31,0
T004612,C1480,66.59,withdrawal,2025-01-10 11:28:20,Illinois,ATM,29,0
T004613,C2470,11.54,withdrawal,2025-01-07 16:42:18,Illinois,mobile,5,0
T004614,C5638,28.57,transfer,2025-01-25 05:11:34,Washington,mobile,16,0
T004615,C3743,38.12,payment,2025-01-17 05:42:48,Illinois,ATM,36,0
T004616,C1930,165.46,deposit,2025-01-17 23:34:36,California,desktop,14,0
T004617,C4291,208.34,deposit,2025-01-15 07:06:31,Georgia,mobile,6,0
T004618,C9452,36.02,payment,2025-01-09 07:13:03,New York,ATM,13,0
T004619,C6949,195.69,withdrawal,2025-01-15 18:59:50,Illinois,desktop,19,0
T004620,C4288,194.65,payment,2025-01-08 20:08:54,Washington,ATM,29,0
T004621,C1371,144.67,payment,2025-01-29 12:23:37,New York,POS,17,0
T004622,C8031,15.86,payment,2025-01-22 14:53:10,Washington,desktop,21,0
T004623,C6650,117.22,deposit,2025-01-12 22:43:19,California,POS,24,0
T004624,C5183,290.09,deposit,2025-01-11 10:46:05,New York,ATM,23,0
T004625,C4435,114.74,payment,2025-01-04 06:24:57,Texas,desktop,30,0
T004626,C6668,40.29,payment,2025-01-23 12:59:09,Georgia,POS,48,1
T004627,C4107,69.43,payment,2025-01-28 11:23:48,Georgia,mobile,17,0
T004628,C8464,103.77,withdrawal,2025-01-24 04:31:16,California,desktop,33,0
T004629,C2922,71.45,withdrawal,2025-01-08 04:31:29,California,mobile,17,0
T004630,C5732,12.78,withdrawal,2025-01-18 20:07:52,Florida,mobile,13,0
T004631,C5567,37.41,deposit,2025-01-16 01:28:32,Illinois,POS,3,0
T004632,C8104,162.15,transfer,2025-01-21 03:41:04,California,ATM,6,0
T004633,C3004,197.63,payment,2025-01-05 11:13:54,Georgia,POS,6,0
T004634,C6492,14.77,payment,2025-01-02 04:18:13,New York,ATM,0,0
T004635,C4651,304.46,transfer,2025-01-27 12:20:02,Texas,POS,39,0
T004636,C9245,39.87,payment,2025-01-28 06:33:35,New York,POS,23,0
T004637,C6242,108.56,withdrawal,2025-01-05 09:50:32,Georgia,desktop,31,0
T004638,C8703,139.36,withdrawal,2025-01-22 11:11:49,New York,ATM,9,0
T004639,C8732,167.1,transfer,2025-01-26 23:57:15,Texas,mobile,8,0
T004640,C9113,291.41,withdrawal,2025-01-25 18:57:34,Washington,ATM,38,0
T004641,C2310,37.53,transfer,2025-01-23 18:41:53,Florida,ATM,2,0
T004642,C2672,195.55,withdrawal,2025-01-06 10:36:14,Georgia,POS,43,0
T004643,C2784,14.12,payment,2025-01-22 08:41:16,Illinois,mobile,34,0
T004644,C6311,122.09,deposit,2025-01-26 00:10:29,Georgia,desktop,4,0
T004645,C2066,135.47,withdrawal,2025-01-12 23:30:59,California,POS,6,0
T004646,C2621,113.23,transfer,2025-01-05 07:09:10,Illinois,desktop,11,0
T004647,C6787,29.08,deposit,2025-01-18 12:42:21,Florida,desktop,22,0
T004648,C5175,206.39,payment,2025-01-22 13:38:24,Washington,ATM,24,0
T004649,C2641,18.5,deposit,2025-01-26 19:53:02,Texas,mobile,16,0
T004650,C9985,5.51,transfer,2025-01-26 14:18:40,Illinois,ATM,13,0
T004651,C4262,126.4,payment,2025-01-28 00:44:59,Georgia,mobile,34,0
T004652,C9335,64.53,payment,2025-01-05 20:37:59,New York,desktop,0,0
T004653,C7608,189.11,withdrawal,2025-01-24 17:02:54,California,ATM,21,0
T004654,C7494,48.35,deposit,2025-01-12 23:40:23,California,desktop,27,0
T004655,C8816,18.43,withdrawal,2025-01-11 13:15:54,Washington,POS,22,0
T004656,C2816,181.06,payment,2025-01-07 23:53:31,Florida,mobile,17,0
T004657,C5113,79.61,withdrawal,2025-01-20 16:13:19,Florida,desktop,45,0
T004658,C3517,20.97,withdrawal,2025-01-04 19:32:05,Texas,desktop,44,0
T004659,C3053,127.43,transfer,2025-01-06 16:21:19,Florida,mobile,43,0
T004660,C9014,71.56,withdrawal,2025-01-22 06:51:02,Illinois,desktop,36,0
T004661,C9511,92.71,payment,2025-01-12 13:14:14,California,POS,2,0
T004662,C6853,61.79,withdrawal,2025-01-15 05:27:51,Texas,desktop,13,0
T004663,C6396,176.44,payment,2025-01-25 20:41:35,Georgia,desktop,38,0
T004664,C4180,176.94,payment,2025-01-24 19:18:00,Florida,mobile,6,0
T004665,C8985,123.58,transfer,2025-01-26 02:00:17,New York,mobile,16,0
T004666,C1593,11.14,payment,2025-01-21 09:00:38,California,POS,5,0
T004667,C3589,182.54,payment,2025-01-13 09:31:07,Texas,desktop,46,0
T004668,C9313,111.17,transfer,2025-01-17 01:17:39,California,ATM,18,0
T004669,C1475,119.41,payment,2025-01-11 01:54:16,Illinois,POS,14,0
T004670,C2244,45.1,transfer,2025-01-29 00:11:12,Washington,ATM,38,0
T004671,C9917,211.43,deposit,2025-01-02 17:46:26,Florida,desktop,4,0
T004672,C1097,129.23,deposit,2025-01-06 06:43:14,Washington,desktop,14,0
T004673,C4885,11.94,deposit,2025-01-30 04:08:06,Georgia,mobile,44,0
T004674,C5307,52.39,payment,2025-01-27 23:47:29,Florida,POS,25,0
T004675,C2736,217.49,withdrawal,2025-01-25 01:59:10,Florida,ATM,38,0
T004676,C6452,4.83,transfer,2025-01-02 20:28:45,Georgia,desktop,44,0
T004677,C7757,325.49,deposit,2025-01-18 09:44:17,New York,desktop,12,0
T004678,C8450,113.68,transfer,2025-01-27 09:21:41,Illinois,mobile,30,0
T004679,C9868,99.8,deposit,2025-01-11 01:27:16,New York,mobile,12,0
T004680,C7581,31.55,deposit,2025-01-22 01:49:50,Georgia,mobile,22,0
T004681,C6566,28.61,payment,2025-01-25 22:27:17,Illinois,POS,39,0
T004682,C7589,284.83,transfer,2025-01-09 15:32:47,Illinois,POS,31,0
T004683,C2790,35.42,payment,2025-01-04 22:25:47,Georgia,desktop,36,0
T004684,C7711,149.39,transfer,2025-01-02 18:54:48,Illinois,ATM,3,0
T004685,C3009,49.94,transfer,2025-01-12 15:44:05,Florida,POS,16,0
T004686,C4581,15.0,withdrawal,2025-01-06 08:25:11,Georgia,mobile,19,0
T004687,C5885,1.08,deposit,2025-01-27 00:37:03,Florida,mobile,45,0
T004688,C7076,78.58,payment,2025-01-28 21:02:15,Florida,POS,10,1
T004689,C7598,372.05,withdrawal,2025-01-13 04:09:43,New York,desktop,41,0
T004690,C3142,46.07,transfer,2025-01-07 16:14:32,Texas,desktop,32,0
T004691,C8371,44.19,deposit,2025-01-14 11:55:36,Washington,desktop,38,0
T004692,C8493,42.17,payment,2025-01-03 22:21:02,Georgia,desktop,5,0
T004693,C7650,73.51,withdrawal,2025-01-26 00:34:03,Georgia,mobile,38,0
T004694,C9775,58.1,transfer,2025-01-17 04:53:24,Georgia,POS,46,0
T004695,C6127,211.96,withdrawal,2025-01-08 19:37:27,Illinois,mobile,37,0
T004696,C8369,70.43,transfer,2025-01-24 03:43:18,Georgia,ATM,17,0
T004697,C4779,70.88,transfer,2025-01-04 18:40:41,Georgia,desktop,1,0
T004698,C3317,14.89,deposit,2025-01-17 11:33:05,New York,desktop,40,0
