transaction_id,customer_id,transaction_amount,transaction_time,previous_transactions_count,is_fraud,parsed_time,transaction_year,transaction_month,transaction_day,transaction_hour,transaction_minute,day_of_week,is_weekend,is_night_transaction,amount_log,amount_zscore_global,customer_previous_transaction_count,customer_transaction_count,customer_average_amount,customer_max_amount,customer_min_amount,customer_amount_deviation,customer_transactions_last_1h,customer_transactions_last_6h,customer_transactions_last_24h,customer_location_change,customer_device_change,customer_unique_location_count,customer_unique_device_count,transaction_type=deposit,transaction_type=payment,transaction_type=transfer,transaction_type=withdrawal,transaction_location=California,transaction_location=Florida,transaction_location=Georgia,transaction_location=Illinois,transaction_location=New York,transaction_location=Texas,transaction_location=Washington,device_type=ATM,device_type=POS,device_type=desktop,device_type=mobile,amount_bucket=high,amount_bucket=low_medium,amount_bucket=micro,amount_bucket=very_high
T006860,C9541,7.46,2025-01-16 03:31:30,23,0,2025-01-16 03:31:30,2025,1,16,3,31,3,0,1,2.1353,-0.9252,0,1,7.46,7.46,7.46,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
T019129,C3065,35.14,2025-01-16 03:31:55,1,0,2025-01-16 03:31:55,2025,1,16,3,31,3,0,1,3.5874,-0.6479,0,1,35.14,35.14,35.14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
T019187,C5558,85.27,2025-01-16 03:35:17,47,0,2025-01-16 03:35:17,2025,1,16,3,35,3,0,1,4.4575,-0.1456,0,1,85.27,85.27,85.27,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
T013672,C6785,9.43,2025-01-16 03:39:04,46,0,2025-01-16 03:39:04,2025,1,16,3,39,3,0,1,2.3447,-0.9055,0,1,9.43,9.43,9.43,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
T000579,C5091,29.87,2025-01-16 03:39:08,29,0,2025-01-16 03:39:08,2025,1,16,3,39,3,0,1,3.4298,-0.7007,2,3,194.325,221.01,167.64,-164.455,0,0,0,1,1,2,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
T008033,C7760,11.57,2025-01-16 03:39:54,26,0,2025-01-16 03:39:54,2025,1,16,3,39,3,0,1,2.5313,-0.8841,0,1,11.57,11.57,11.57,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
T012315,C5255,24.28,2025-01-16 03:47:09,40,0,2025-01-16 03:47:09,2025,1,16,3,47,3,0,1,3.23,-0.7567,1,2,41.08,41.08,41.08,-16.8,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
T000546,C9765,12.05,2025-01-16 03:48:22,32,0,2025-01-16 03:48:22,2025,1,16,3,48,3,0,1,2.5688,-0.8793,2,3,93.99,115.12,72.86,-81.94,0,0,0,1,1,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
T005740,C5537,221.62,2025-01-16 03:50:02,44,0,2025-01-16 03:50:02,2025,1,16,3,50,3,0,1,5.4055,1.2206,1,2,65.59,65.59,65.59,156.03,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
T007975,C2702,16.69,2025-01-16 03:50:15,43,0,2025-01-16 03:50:15,2025,1,16,3,50,3,0,1,2.873,-0.8328,1,2,110.09,110.09,110.09,-93.4,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
T004222,C1861,228.21,2025-01-16 04:05:00,44,1,2025-01-16 04:05:00,2025,1,16,4,5,3,0,1,5.4346,1.2866,1,2,18.85,18.85,18.85,209.36,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
T011197,C2311,39.61,2025-01-16 04:08:23,45,0,2025-01-16 04:08:23,2025,1,16,4,8,3,0,1,3.704,-0.6031,0,1,39.61,39.61,39.61,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
T016397,C3025,364.74,2025-01-16 04:08:27,12,1,2025-01-16 04:08:27,2025,1,16,4,8,3,0,1,5.9019,2.6546,0,1,364.74,364.74,364.74,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
T006713,C7908,173.58,2025-01-16 04:10:39,35,0,2025-01-16 04:10:39,2025,1,16,4,10,3,0,1,5.1624,0.7392,0,1,173.58,173.58,173.58,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
T005024,C5732,266.16,2025-01-16 04:11:58,48,0,2025-01-16 04:11:58,2025,1,16,4,11,3,0,1,5.5878,1.6669,0,1,266.16,266.16,266.16,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
T003068,C1113,28.89,2025-01-16 04:12:00,8,0,2025-01-16 04:12:00,2025,1,16,4,12,3,0,1,3.3975,-0.7105,0,1,28.89,28.89,28.89,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
T017090,C6733,9.39,2025-01-16 04:12:01,45,0,2025-01-16 04:12:01,2025,1,16,4,12,3,0,1,2.3408,-0.9059,0,1,9.39,9.39,9.39,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
T005610,C3955,8.01,2025-01-16 04:13:14,15,0,2025-01-16 04:13:14,2025,1,16,4,13,3,0,1,2.1983,-0.9197,0,1,8.01,8.01,8.01,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
T006364,C4451,60.78,2025-01-16 04:16:44,12,0,2025-01-16 04:16:44,2025,1,16,4,16,3,0,1,4.1236,-0.391,1,2,12.84,12.84,12.84,47.94,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
T005389,C1011,199.09,2025-01-16 04:16:48,34,0,2025-01-16 04:16:48,2025,1,16,4,16,3,0,1,5.2988,0.9949,2,3,36.365,38.57,34.16,162.725,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
T014033,C6835,28.08,2025-01-16 04:19:08,21,0,2025-01-16 04:19:08,2025,1,16,4,19,3,0,1,3.3701,-0.7186,0,1,28.08,28.08,28.08,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
T013612,C3978,39.46,2025-01-16 04:19:53,32,0,2025-01-16 04:19:53,2025,1,16,4,19,3,0,1,3.7003,-0.6046,0,1,39.46,39.46,39.46,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
T011745,C5955,17.99,2025-01-16 04:21:29,29,0,2025-01-16 04:21:29,2025,1,16,4,21,3,0,1,2.9439,-0.8197,0,1,17.99,17.99,17.99,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T017881,C4744,164.77,2025-01-16 04:21:34,1,0,2025-01-16 04:21:34,2025,1,16,4,21,3,0,1,5.1106,0.651,0,1,164.77,164.77,164.77,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T017842,C2646,339.38,2025-01-16 04:23:08,13,0,2025-01-16 04:23:08,2025,1,16,4,23,3,0,1,5.8301,2.4005,1,2,467.16,467.16,467.16,-127.78,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
T002784,C5938,192.27,2025-01-16 04:25:24,43,0,2025-01-16 04:25:24,2025,1,16,4,25,3,0,1,5.2641,0.9265,0,1,192.27,192.27,192.27,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
T015822,C2790,157.3,2025-01-16 04:27:10,35,0,2025-01-16 04:27:10,2025,1,16,4,27,3,0,1,5.0645,0.5761,2,3,175.335,289.56,61.11,-18.035,0,0,0,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
T005356,C7622,18.53,2025-01-16 04:36:37,33,0,2025-01-16 04:36:37,2025,1,16,4,36,3,0,1,2.972,-0.8143,0,1,18.53,18.53,18.53,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
T002734,C5769,285.99,2025-01-16 04:38:41,46,0,2025-01-16 04:38:41,2025,1,16,4,38,3,0,1,5.6594,1.8656,0,1,285.99,285.99,285.99,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
T006973,C1446,53.33,2025-01-16 04:42:29,17,0,2025-01-16 04:42:29,2025,1,16,4,42,3,0,1,3.9951,-0.4656,0,1,53.33,53.33,53.33,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
T011237,C8051,208.91,2025-01-16 04:43:23,33,0,2025-01-16 04:43:23,2025,1,16,4,43,3,0,1,5.3467,1.0932,1,2,18.1,18.1,18.1,190.81,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
T011564,C5948,165.22,2025-01-16 04:43:23,24,0,2025-01-16 04:43:23,2025,1,16,4,43,3,0,1,5.1133,0.6555,1,2,159.86,159.86,159.86,5.36,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T011108,C7018,34.57,2025-01-16 04:48:51,2,0,2025-01-16 04:48:51,2025,1,16,4,48,3,0,1,3.5715,-0.6536,0,1,34.57,34.57,34.57,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
T006642,C8871,68.24,2025-01-16 04:49:08,42,0,2025-01-16 04:49:08,2025,1,16,4,49,3,0,1,4.2376,-0.3162,0,1,68.24,68.24,68.24,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
T010136,C7677,12.7,2025-01-16 04:50:06,42,0,2025-01-16 04:50:06,2025,1,16,4,50,3,0,1,2.6174,-0.8727,0,1,12.7,12.7,12.7,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
T012712,C5272,108.44,2025-01-16 04:50:37,39,0,2025-01-16 04:50:37,2025,1,16,4,50,3,0,1,4.6954,0.0866,0,1,108.44,108.44,108.44,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T005712,C9321,60.31,2025-01-16 04:52:52,49,0,2025-01-16 04:52:52,2025,1,16,4,52,3,0,1,4.1159,-0.3957,0,1,60.31,60.31,60.31,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
T014817,C3929,45.06,2025-01-16 04:53:09,37,0,2025-01-16 04:53:09,2025,1,16,4,53,3,0,1,3.8299,-0.5485,0,1,45.06,45.06,45.06,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
T019157,C6891,22.01,2025-01-16 04:56:45,6,0,2025-01-16 04:56:45,2025,1,16,4,56,3,0,1,3.1359,-0.7795,1,2,131.25,131.25,131.25,-109.24,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
T000406,C3272,49.3,2025-01-16 04:57:34,9,0,2025-01-16 04:57:34,2025,1,16,4,57,3,0,1,3.918,-0.506,0,1,49.3,49.3,49.3,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
T007261,C8272,21.12,2025-01-16 04:59:11,26,0,2025-01-16 04:59:11,2025,1,16,4,59,3,0,1,3.0965,-0.7884,0,1,21.12,21.12,21.12,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
T001775,C4812,37.89,2025-01-16 05:03:14,32,0,2025-01-16 05:03:14,2025,1,16,5,3,3,0,1,3.6607,-0.6203,0,1,37.89,37.89,37.89,0.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
T018834,C1990,77.97,2025-01-16 05:03:22,49,0,2025-01-16 05:03:22,2025,1,16,5,3,3,0,1,4.3691,-0.2187,0,1,77.97,77.97,77.97,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
T014869,C3927,54.46,2025-01-16 05:04:12,37,0,2025-01-16 05:04:12,2025,1,16,5,4,3,0,1,4.0157,-0.4543,0,1,54.46,54.46,54.46,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
T017493,C4889,5.59,2025-01-16 05:05:47,36,0,2025-01-16 05:05:47,2025,1,16,5,5,3,0,1,1.8856,-0.944,1,2,2.14,2.14,2.14,3.45,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
T010381,C4015,123.11,2025-01-16 05:05:54,39,0,2025-01-16 05:05:54,2025,1,16,5,5,3,0,1,4.8212,0.2335,0,1,123.11,123.11,123.11,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
T014207,C8477,200.01,2025-01-16 05:09:43,27,0,2025-01-16 05:09:43,2025,1,16,5,9,3,0,1,5.3034,1.0041,0,1,200.01,200.01,200.01,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
T011793,C9248,20.2,2025-01-16 05:13:17,34,0,2025-01-16 05:13:17,2025,1,16,5,13,3,0,1,3.054,-0.7976,0,1,20.2,20.2,20.2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
T008895,C6332,15.09,2025-01-16 05:13:42,45,0,2025-01-16 05:13:42,2025,1,16,5,13,3,0,1,2.7782,-0.8488,1,2,23.42,23.42,23.42,-8.33,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
T011550,C6983,19.88,2025-01-16 05:15:25,7,0,2025-01-16 05:15:25,2025,1,16,5,15,3,0,1,3.0388,-0.8008,0,1,19.88,19.88,19.88,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
T012867,C2798,19.69,2025-01-16 05:16:10,28,0,2025-01-16 05:16:10,2025,1,16,5,16,3,0,1,3.0297,-0.8027,0,1,19.69,19.69,19.69,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
T001773,C2079,310.86,2025-01-16 05:16:31,40,0,2025-01-16 05:16:31,2025,1,16,5,16,3,0,1,5.7426,2.1148,0,1,310.86,310.86,310.86,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
T019958,C1902,53.49,2025-01-16 05:17:17,24,0,2025-01-16 05:17:17,2025,1,16,5,17,3,0,1,3.998,-0.464,0,1,53.49,53.49,53.49,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
T000339,C3634,10.3,2025-01-16 05:20:05,28,0,2025-01-16 05:20:05,2025,1,16,5,20,3,0,1,2.4248,-0.8968,0,1,10.3,10.3,10.3,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
T001213,C3175,158.38,2025-01-16 05:20:22,41,0,2025-01-16 05:20:22,2025,1,16,5,20,3,0,1,5.0713,0.5869,1,2,325.92,325.92,325.92,-167.54,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
T012948,C8376,215.82,2025-01-16 05:20:40,22,0,2025-01-16 05:20:40,2025,1,16,5,20,3,0,1,5.3791,1.1625,0,1,215.82,215.82,215.82,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T015104,C7225,201.13,2025-01-16 05:22:02,24,0,2025-01-16 05:22:02,2025,1,16,5,22,3,0,1,5.3089,1.0153,1,2,58.51,58.51,58.51,142.62,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
T018246,C9978,10.37,2025-01-16 05:23:04,24,0,2025-01-16 05:23:04,2025,1,16,5,23,3,0,1,2.431,-0.8961,0,1,10.37,10.37,10.37,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
T005099,C8826,4.07,2025-01-16 05:23:45,8,0,2025-01-16 05:23:45,2025,1,16,5,23,3,0,1,1.6233,-0.9592,0,1,4.07,4.07,4.07,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
T014256,C3871,35.36,2025-01-16 05:24:29,46,0,2025-01-16 05:24:29,2025,1,16,5,24,3,0,1,3.5935,-0.6457,0,1,35.36,35.36,35.36,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
T007054,C6922,67.42,2025-01-16 05:24:48,31,0,2025-01-16 05:24:48,2025,1,16,5,24,3,0,1,4.2257,-0.3245,0,1,67.42,67.42,67.42,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
T013388,C3525,98.6,2025-01-16 05:30:39,18,0,2025-01-16 05:30:39,2025,1,16,5,30,3,0,1,4.6012,-0.012,0,1,98.6,98.6,98.6,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
T016881,C5183,167.37,2025-01-16 05:32:00,34,0,2025-01-16 05:32:00,2025,1,16,5,32,3,0,1,5.1262,0.677,1,2,124.2,124.2,124.2,43.17,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
T014234,C3141,263.95,2025-01-16 05:33:19,41,0,2025-01-16 05:33:19,2025,1,16,5,33,3,0,1,5.5795,1.6447,0,1,263.95,263.95,263.95,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
T016100,C1881,103.7,2025-01-16 05:35:50,34,0,2025-01-16 05:35:50,2025,1,16,5,35,3,0,1,4.6511,0.0391,0,1,103.7,103.7,103.7,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
T014753,C5045,77.05,2025-01-16 05:37:53,7,0,2025-01-16 05:37:53,2025,1,16,5,37,3,0,1,4.3573,-0.228,0,1,77.05,77.05,77.05,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
T010807,C2244,46.59,2025-01-16 05:40:18,1,0,2025-01-16 05:40:18,2025,1,16,5,40,3,0,1,3.8626,-0.5332,0,1,46.59,46.59,46.59,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
T008669,C4169,166.46,2025-01-16 05:51:03,8,0,2025-01-16 05:51:03,2025,1,16,5,51,3,0,1,5.1207,0.6679,0,1,166.46,166.46,166.46,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
T017316,C4043,69.04,2025-01-16 05:53:04,47,0,2025-01-16 05:53:04,2025,1,16,5,53,3,0,1,4.2491,-0.3082,1,2,131.03,131.03,131.03,-61.99,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
T008352,C7273,191.35,2025-01-16 05:53:25,33,0,2025-01-16 05:53:25,2025,1,16,5,53,3,0,1,5.2593,0.9173,2,3,235.235,426.6,43.87,-43.885,0,0,0,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
T006532,C3483,260.63,2025-01-16 05:54:45,41,0,2025-01-16 05:54:45,2025,1,16,5,54,3,0,1,5.5669,1.6115,0,1,260.63,260.63,260.63,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
T018946,C4179,5.85,2025-01-16 05:55:47,18,0,2025-01-16 05:55:47,2025,1,16,5,55,3,0,1,1.9242,-0.9414,0,1,5.85,5.85,5.85,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
T018914,C7971,118.5,2025-01-16 05:59:35,49,0,2025-01-16 05:59:35,2025,1,16,5,59,3,0,1,4.7833,0.1874,0,1,118.5,118.5,118.5,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
T003382,C6902,3.16,2025-01-16 06:08:44,42,0,2025-01-16 06:08:44,2025,1,16,6,8,3,0,0,1.4255,-0.9683,0,1,3.16,3.16,3.16,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
T017449,C6561,55.02,2025-01-16 06:09:45,41,0,2025-01-16 06:09:45,2025,1,16,6,9,3,0,0,4.0257,-0.4487,0,1,55.02,55.02,55.02,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
T003431,C2660,467.55,2025-01-16 06:11:20,6,0,2025-01-16 06:11:20,2025,1,16,6,11,3,0,0,6.1496,3.6848,1,2,21.85,21.85,21.85,445.7,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
T007639,C4160,2.42,2025-01-16 06:11:31,22,0,2025-01-16 06:11:31,2025,1,16,6,11,3,0,0,1.2296,-0.9757,0,1,2.42,2.42,2.42,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
T000869,C6781,292.09,2025-01-16 06:12:30,26,0,2025-01-16 06:12:30,2025,1,16,6,12,3,0,0,5.6805,1.9267,0,1,292.09,292.09,292.09,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
T010688,C8173,160.29,2025-01-16 06:16:04,44,0,2025-01-16 06:16:04,2025,1,16,6,16,3,0,0,5.0832,0.6061,1,2,26.38,26.38,26.38,133.91,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T009325,C5091,285.25,2025-01-16 06:17:32,25,0,2025-01-16 06:17:32,2025,1,16,6,17,3,0,0,5.6569,1.8582,3,4,139.5067,221.01,29.87,145.7433,0,0,0,0,1,3,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
T009540,C9905,20.67,2025-01-16 06:19:08,20,0,2025-01-16 06:19:08,2025,1,16,6,19,3,0,0,3.0759,-0.7929,0,1,20.67,20.67,20.67,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
T018324,C6994,29.7,2025-01-16 06:24:41,7,0,2025-01-16 06:24:41,2025,1,16,6,24,3,0,0,3.4243,-0.7024,0,1,29.7,29.7,29.7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
T015267,C2149,95.86,2025-01-16 06:28:00,17,0,2025-01-16 06:28:00,2025,1,16,6,28,3,0,0,4.5733,-0.0395,1,2,8.77,8.77,8.77,87.09,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
T009984,C8595,204.33,2025-01-16 06:28:28,46,0,2025-01-16 06:28:28,2025,1,16,6,28,3,0,0,5.3246,1.0474,0,1,204.33,204.33,204.33,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
T000757,C1393,76.24,2025-01-16 06:33:20,46,0,2025-01-16 06:33:20,2025,1,16,6,33,3,0,0,4.3469,-0.2361,1,2,161.91,161.91,161.91,-85.67,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
T013883,C6974,10.93,2025-01-16 06:35:06,44,0,2025-01-16 06:35:06,2025,1,16,6,35,3,0,0,2.4791,-0.8905,0,1,10.93,10.93,10.93,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
T016321,C3790,241.55,2025-01-16 06:41:08,29,0,2025-01-16 06:41:08,2025,1,16,6,41,3,0,0,5.4912,1.4203,1,2,142.59,142.59,142.59,98.96,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
T015774,C2558,389.67,2025-01-16 06:43:07,26,0,2025-01-16 06:43:07,2025,1,16,6,43,3,0,0,5.9679,2.9044,1,2,81.57,81.57,81.57,308.1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
T015821,C8274,202.49,2025-01-16 06:43:36,31,0,2025-01-16 06:43:36,2025,1,16,6,43,3,0,0,5.3156,1.0289,0,1,202.49,202.49,202.49,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
T019555,C7999,68.43,2025-01-16 06:44:24,2,0,2025-01-16 06:44:24,2025,1,16,6,44,3,0,0,4.2403,-0.3143,0,1,68.43,68.43,68.43,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
T006074,C7835,36.69,2025-01-16 06:44:30,32,0,2025-01-16 06:44:30,2025,1,16,6,44,3,0,0,3.6294,-0.6324,0,1,36.69,36.69,36.69,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
T000862,C7761,74.32,2025-01-16 06:45:31,18,0,2025-01-16 06:45:31,2025,1,16,6,45,3,0,0,4.3217,-0.2553,0,1,74.32,74.32,74.32,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
T012756,C8548,46.73,2025-01-16 06:46:15,7,0,2025-01-16 06:46:15,2025,1,16,6,46,3,0,0,3.8656,-0.5318,0,1,46.73,46.73,46.73,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
T019453,C4932,49.83,2025-01-16 06:46:26,11,0,2025-01-16 06:46:26,2025,1,16,6,46,3,0,0,3.9285,-0.5007,0,1,49.83,49.83,49.83,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
T004467,C6001,17.29,2025-01-16 06:47:41,33,0,2025-01-16 06:47:41,2025,1,16,6,47,3,0,0,2.9064,-0.8268,0,1,17.29,17.29,17.29,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
